Entity,Code,Year,Corruption Perception Index - Transparency International (2018).x,Share of the population in extreme poverty.x,Corruption Perception Index - Transparency International (2018).y,Share of the population in extreme poverty.y,Oil production (TWh).x,HAQ Index (IHME (2017)).x,Gender Inequality Index (Human Development Report (2015)).x,GDP per capita (constant 2015 US$).x,freeexpr_bti.x,electfreefair_bti.x,"Foreign direct investment, net outflows (% of GDP).x","Foreign direct investment, net inflows (% of GDP).x",Birth rate - Sex: all - Age: all - Variant: estimates.x,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).x,Oil production (TWh).y,HAQ Index (IHME (2017)).y,Gender Inequality Index (Human Development Report (2015)).y,GDP per capita (constant 2015 US$).y,freeexpr_bti.y,electfreefair_bti.y,"Foreign direct investment, net outflows (% of GDP).y","Foreign direct investment, net inflows (% of GDP).y",Birth rate - Sex: all - Age: all - Variant: estimates.y,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).y
United Arab Emirates,ARE,1989,NA,NA,NA,NA,989.44775390625,NA,NA,59119.77734375,NA,NA,0.00889199785888195,0.09354878216981888,26.618000030517575,NA,989.44775390625,NA,NA,59119.77734375,NA,NA,0.00889199785888195,0.09354878216981888,26.618000030517575,NA
United Arab Emirates,ARE,1990,NA,NA,NA,NA,1083.3515625,56.9,NA,66023.6484375,NA,NA,-0.11370759457349776,-0.22843530774116516,25.92300033569336,552.27,1083.3515625,56.9,NA,66023.6484375,NA,NA,-0.11370759457349776,-0.22843530774116516,25.92300033569336,552.27
United Arab Emirates,ARE,1991,NA,NA,NA,NA,1242.6837158203125,NA,NA,62854.09375,NA,NA,0.02025487273931503,0.05031796544790268,24.573999404907227,557.57,1242.6837158203125,NA,NA,62854.09375,NA,NA,0.02025487273931503,0.05031796544790268,24.573999404907227,557.57
United Arab Emirates,ARE,1992,NA,NA,NA,NA,1368.617431640625,NA,NA,61294.56640625,NA,NA,0.02801701985299587,0.23916293680667877,23.839000701904297,564.78,1368.617431640625,NA,NA,61294.56640625,NA,NA,0.02801701985299587,0.23916293680667877,23.839000701904297,564.78
United Arab Emirates,ARE,1993,NA,NA,NA,NA,1330.020751953125,NA,NA,58633.30859375,NA,NA,0.05529774352908134,0.7214719653129578,22.429000854492188,573.52,1330.020751953125,NA,NA,58633.30859375,NA,NA,0.05529774352908134,0.7214719653129578,22.429000854492188,573.52
United Arab Emirates,ARE,1994,NA,NA,NA,NA,1341.041259765625,NA,NA,59364.71484375,NA,NA,0.9729364514350892,0.1053197905421257,22.20199966430664,606.06,1341.041259765625,NA,NA,59364.71484375,NA,NA,0.9729364514350892,0.1053197905421257,22.20199966430664,606.06
United Arab Emirates,ARE,1995,NA,NA,NA,NA,1330.603271484375,60.8,0.64300001,60169.07421875,NA,NA,0.09501580148935318,0.6081954836845398,19.507999420166016,606.32,1330.603271484375,60.8,0.64300001,60169.07421875,NA,NA,0.09501580148935318,0.6081954836845398,19.507999420166016,606.32
United Arab Emirates,ARE,1996,NA,NA,NA,NA,1359.7685546875,NA,NA,60548.58203125,NA,NA,0.174814835190773,0.408474862575531,19.493000030517575,607.73,1359.7685546875,NA,NA,60548.58203125,NA,NA,0.174814835190773,0.408474862575531,19.493000030517575,607.73
United Arab Emirates,ARE,1997,NA,NA,NA,NA,1364.2869873046875,NA,NA,62264.93359375,NA,NA,0.29316917061805725,0.2948159873485565,18.329999923706055,605.73,1364.2869873046875,NA,NA,62264.93359375,NA,NA,0.29316917061805725,0.2948159873485565,18.329999923706055,605.73
United Arab Emirates,ARE,1998,NA,NA,NA,NA,1413.2999267578125,NA,NA,59297.94140625,NA,NA,0.16822092235088348,0.3404853045940399,17.334999084472656,597.64,1413.2999267578125,NA,NA,59297.94140625,NA,NA,0.16822092235088348,0.3404853045940399,17.334999084472656,597.64
United Arab Emirates,ARE,1999,NA,NA,NA,NA,1302.8958740234375,NA,NA,57875.09375,NA,NA,0.3755161762237549,-1.1668357849121094,16.764999389648438,592.75,1302.8958740234375,NA,NA,57875.09375,NA,NA,0.3755161762237549,-1.1668357849121094,16.764999389648438,592.75
United Arab Emirates,ARE,2000,NA,NA,NA,NA,1413.316650390625,64.7,0.60900003,60716.2734375,NA,NA,0.4060549736022949,-0.4852815270423889,16.65999984741211,604.53,1413.316650390625,64.7,0.60900003,60716.2734375,NA,NA,0.4060549736022949,-0.4852815270423889,16.65999984741211,604.53
United Arab Emirates,ARE,2001,NA,NA,NA,NA,1377.1502685546875,NA,NA,58421.86328125,NA,NA,0.20685112476348877,1.1458921432495115,16.524999618530273,593.51,1377.1502685546875,NA,NA,58421.86328125,NA,NA,0.20685112476348877,1.1458921432495115,16.524999618530273,593.51
United Arab Emirates,ARE,2002,NA,NA,NA,NA,1267.883544921875,NA,NA,56815.0859375,NA,NA,0.4016861021518707,0.08678136765956879,16.400999069213867,581.29,1267.883544921875,NA,NA,56815.0859375,NA,NA,0.4016861021518707,0.08678136765956879,16.400999069213867,581.29
United Arab Emirates,ARE,2003,NA,NA,NA,NA,1467.5858154296875,NA,NA,57932.25,NA,NA,0.7970884442329407,3.4226627349853516,16.43000030517578,590.6,1467.5858154296875,NA,NA,57932.25,NA,NA,0.7970884442329407,3.4226627349853516,16.43000030517578,590.6
United Arab Emirates,ARE,2004,NA,NA,NA,NA,1526.739013671875,NA,NA,57910.23046875,NA,NA,1.4936643838882446,6.767152309417725,16.0939998626709,617.81,1526.739013671875,NA,NA,57910.23046875,NA,NA,1.4936643838882446,6.767152309417725,16.0939998626709,617.81
United Arab Emirates,ARE,2005,NA,NA,NA,NA,1588.11083984375,69,0.59100002,53844.72265625,4,1,2.0763771533966064,6.034816265106201,15.206000328063965,607.89,1588.11083984375,69,0.59100002,53844.72265625,4,1,2.0763771533966064,6.034816265106201,15.206000328063965,607.89
United Arab Emirates,ARE,2006,NA,NA,NA,NA,1693.980224609375,NA,NA,51197.35546875,NA,NA,4.90362548828125,5.765437602996826,14.484000205993652,587.03,1693.980224609375,NA,NA,51197.35546875,NA,NA,4.90362548828125,5.765437602996826,14.484000205993652,587.03
United Arab Emirates,ARE,2007,NA,NA,NA,NA,1670.5733642578125,NA,NA,45388.68359375,4,1,5.648244380950928,5.500439643859863,14.239999771118164,540.67,1670.5733642578125,NA,NA,45388.68359375,4,1,5.648244380950928,5.500439643859863,14.239999771118164,540.67
United Arab Emirates,ARE,2008,NA,NA,NA,NA,1689.221435546875,NA,NA,40755.11328125,NA,NA,5.014761447906494,1.604874610900879,14.079999923706056,519.66,1689.221435546875,NA,NA,40755.11328125,NA,NA,5.014761447906494,1.604874610900879,14.079999923706056,519.66
United Arab Emirates,ARE,2009,NA,NA,NA,NA,1503.9122314453125,NA,NA,34580.21484375,5,3,1.0739216804504397,0.4473673701286316,13.899999618530272,505.36,1503.9122314453125,NA,NA,34580.21484375,5,3,1.0739216804504397,0.4473673701286316,13.899999618530272,505.36
United Arab Emirates,ARE,2010,NA,NA,NA,NA,1572.53466796875,71.4,0.23100001,32534.818359375,NA,NA,0.6953374743461609,3.035594940185547,13.664999961853027,488.03,1572.53466796875,71.4,0.23100001,32534.818359375,NA,NA,0.6953374743461609,3.035594940185547,13.664999961853027,488.03
United Arab Emirates,ARE,2011,NA,NA,NA,NA,1750.2947998046875,NA,0.24600001,33246.140625,4,2,0.6211037635803223,2.0395748615264893,13.291999816894531,473.85,1750.2947998046875,NA,0.24600001,33246.140625,4,2,0.6211037635803223,2.0395748615264893,13.291999816894531,473.85
United States,USA,1900,NA,NA,NA,NA,98.645660400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.645660400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1901,NA,NA,NA,NA,107.60076141357422,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.60076141357422,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1902,NA,NA,NA,NA,137.64105224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.64105224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1903,NA,NA,NA,NA,155.78384399414062,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.78384399414062,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1904,NA,NA,NA,NA,181.5559234619141,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.5559234619141,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1905,NA,NA,NA,NA,208.89805603027344,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.89805603027344,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1906,NA,NA,NA,NA,196.15158081054688,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.15158081054688,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1907,NA,NA,NA,NA,257.5579833984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.5579833984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1908,NA,NA,NA,NA,276.84051513671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.84051513671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1909,NA,NA,NA,NA,284.03948974609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.03948974609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1910,NA,NA,NA,NA,324.9538269042969,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.9538269042969,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1911,NA,NA,NA,NA,341.840576171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.840576171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1912,NA,NA,NA,NA,345.7017517089844,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.7017517089844,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1913,NA,NA,NA,NA,385.25537109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.25537109375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1914,NA,NA,NA,NA,412.1090393066406,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.1090393066406,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1915,NA,NA,NA,NA,435.8923950195313,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.8923950195313,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1916,NA,NA,NA,NA,466.3630065917969,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.3630065917969,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1917,NA,NA,NA,NA,519.977294921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.977294921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1918,NA,NA,NA,NA,551.9249267578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.9249267578125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1919,NA,NA,NA,NA,605.911376953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.911376953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1920,NA,NA,NA,NA,722.4788818359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.4788818359375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1921,NA,NA,NA,NA,752.67034912109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.67034912109375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1922,NA,NA,NA,NA,888.7064208984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.7064208984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1923,NA,NA,NA,NA,1167.314697265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167.314697265625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1924,NA,NA,NA,NA,1140.0191650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140.0191650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1925,NA,NA,NA,NA,1216.75390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216.75390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1926,NA,NA,NA,NA,1238.2926025390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238.2926025390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1927,NA,NA,NA,NA,1436.1422119140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436.1422119140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1928,NA,NA,NA,NA,1437.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1929,NA,NA,NA,NA,1606.1495361328125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.1495361328125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1930,NA,NA,NA,NA,1431.8507080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431.8507080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1931,NA,NA,NA,NA,1357.0233154296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357.0233154296875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1932,NA,NA,NA,NA,1251.911376953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.911376953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1933,NA,NA,NA,NA,1425.0936279296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425.0936279296875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1934,NA,NA,NA,NA,1429.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1935,NA,NA,NA,NA,1566.270263671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1566.270263671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1936,NA,NA,NA,NA,1728.2877197265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728.2877197265625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1937,NA,NA,NA,NA,2010.419921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.419921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1938,NA,NA,NA,NA,1908.564453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908.564453125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1939,NA,NA,NA,NA,1988.1019287109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988.1019287109375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1940,NA,NA,NA,NA,2126.81298828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126.81298828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1941,NA,NA,NA,NA,2203.83837890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,2203.83837890625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1942,NA,NA,NA,NA,2179.345703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,2179.345703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1943,NA,NA,NA,NA,2365.635009765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365.635009765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1944,NA,NA,NA,NA,2637.114013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637.114013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1945,NA,NA,NA,NA,2693.298583984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,2693.298583984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1946,NA,NA,NA,NA,2725.176513671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725.176513671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1947,NA,NA,NA,NA,2918.57177734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,2918.57177734375,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1948,NA,NA,NA,NA,3175.0712890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,3175.0712890625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1949,NA,NA,NA,NA,2894.927978515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,2894.927978515625,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1950,NA,NA,NA,NA,3101.81396484375,NA,NA,NA,NA,NA,NA,NA,22.81399917602539,NA,3101.81396484375,NA,NA,NA,NA,NA,NA,NA,22.81399917602539,NA
United States,USA,1951,NA,NA,NA,NA,3532.658935546875,NA,NA,NA,NA,NA,NA,NA,23.711000442504883,NA,3532.658935546875,NA,NA,NA,NA,NA,NA,NA,23.711000442504883,NA
United States,USA,1952,NA,NA,NA,NA,3598.86865234375,NA,NA,NA,NA,NA,NA,NA,23.757999420166016,NA,3598.86865234375,NA,NA,NA,NA,NA,NA,NA,23.757999420166016,NA
United States,USA,1953,NA,NA,NA,NA,3704.56201171875,NA,NA,NA,NA,NA,NA,NA,23.70599937438965,NA,3704.56201171875,NA,NA,NA,NA,NA,NA,NA,23.70599937438965,NA
United States,USA,1954,NA,NA,NA,NA,3638.39892578125,NA,NA,NA,NA,NA,NA,NA,23.94700050354004,NA,3638.39892578125,NA,NA,NA,NA,NA,NA,NA,23.94700050354004,NA
United States,USA,1955,NA,NA,NA,NA,3904.70263671875,NA,NA,NA,NA,NA,NA,NA,23.714000701904297,NA,3904.70263671875,NA,NA,NA,NA,NA,NA,NA,23.714000701904297,NA
United States,USA,1956,NA,NA,NA,NA,4113.5078125,NA,NA,NA,NA,NA,NA,NA,23.88800048828125,NA,4113.5078125,NA,NA,NA,NA,NA,NA,NA,23.88800048828125,NA
United States,USA,1957,NA,NA,NA,NA,4112.90283203125,NA,NA,NA,NA,NA,NA,NA,23.968000411987305,NA,4112.90283203125,NA,NA,NA,NA,NA,NA,NA,23.968000411987305,NA
United States,USA,1958,NA,NA,NA,NA,3849.006591796875,NA,NA,NA,NA,NA,NA,NA,23.290000915527344,NA,3849.006591796875,NA,NA,NA,NA,NA,NA,NA,23.290000915527344,NA
United States,USA,1959,NA,NA,NA,NA,4046.414306640625,NA,NA,NA,NA,NA,NA,NA,23.069000244140625,NA,4046.414306640625,NA,NA,NA,NA,NA,NA,NA,23.069000244140625,NA
United States,USA,1960,NA,NA,NA,NA,4046.94921875,NA,NA,19135.267578125,NA,NA,NA,NA,22.701000213623047,NA,4046.94921875,NA,NA,19135.267578125,NA,NA,NA,NA,22.701000213623047,NA
United States,USA,1961,NA,NA,NA,NA,4120.5439453125,NA,NA,19253.546875,NA,NA,NA,NA,22.44700050354004,NA,4120.5439453125,NA,NA,19253.546875,NA,NA,NA,NA,22.44700050354004,NA
United States,USA,1962,NA,NA,NA,NA,4206.09423828125,NA,NA,20116.234375,NA,NA,NA,NA,21.670000076293945,NA,4206.09423828125,NA,NA,20116.234375,NA,NA,NA,NA,21.670000076293945,NA
United States,USA,1963,NA,NA,NA,NA,4326.37158203125,NA,NA,20701.26953125,NA,NA,NA,NA,21.049999237060547,NA,4326.37158203125,NA,NA,20701.26953125,NA,NA,NA,NA,21.049999237060547,NA
United States,USA,1964,NA,NA,NA,NA,4379.962890625,NA,NA,21599.818359375,NA,NA,NA,NA,20.409000396728516,NA,4379.962890625,NA,NA,21599.818359375,NA,NA,NA,NA,20.409000396728516,NA
United States,USA,1965,NA,NA,NA,NA,4974.08642578125,NA,NA,22696.677734375,NA,NA,NA,NA,18.913000106811523,NA,4974.08642578125,NA,NA,22696.677734375,NA,NA,NA,NA,18.913000106811523,NA
United States,USA,1966,NA,NA,NA,NA,5286.287109375,NA,NA,23894.408203125,NA,NA,NA,NA,17.993000030517578,NA,5286.287109375,NA,NA,23894.408203125,NA,NA,NA,NA,17.993000030517578,NA
United States,USA,1967,NA,NA,NA,NA,5631.49755859375,NA,NA,24226.529296875,NA,NA,NA,NA,17.434999465942383,NA,5631.49755859375,NA,NA,24226.529296875,NA,NA,NA,NA,17.434999465942383,NA
United States,USA,1968,NA,NA,NA,NA,5848.498046875,NA,NA,25137.16015625,NA,NA,NA,NA,17.23200035095215,NA,5848.498046875,NA,NA,25137.16015625,NA,NA,NA,NA,17.23200035095215,NA
United States,USA,1969,NA,NA,NA,NA,5947.0205078125,NA,NA,25664.37890625,NA,NA,NA,NA,17.533000946044922,NA,5947.0205078125,NA,NA,25664.37890625,NA,NA,NA,NA,17.533000946044922,NA
United States,USA,1970,NA,NA,NA,NA,6204.48681640625,NA,NA,25279.189453125,NA,NA,0.6046754717826843,0.1136678084731102,18.174999237060547,NA,6204.48681640625,NA,NA,25279.189453125,NA,NA,0.6046754717826843,0.1136678084731102,18.174999237060547,NA
United States,USA,1971,NA,NA,NA,NA,6116.07568359375,NA,NA,25783.66015625,NA,NA,0.4824655652046203,0.06610292941331863,17.003000259399414,NA,6116.07568359375,NA,NA,25783.66015625,NA,NA,0.4824655652046203,0.06610292941331863,17.003000259399414,NA
United States,USA,1972,NA,NA,NA,NA,6139.3359375,NA,NA,26850.61328125,NA,NA,0.5730547308921814,0.09928778558969498,15.458000183105469,NA,6139.3359375,NA,NA,26850.61328125,NA,NA,0.5730547308921814,0.09928778558969498,15.458000183105469,NA
United States,USA,1973,NA,NA,NA,NA,5985.40625,NA,NA,28097.060546875,NA,NA,0.6552656888961792,0.1354028731584549,14.751999855041504,NA,5985.40625,NA,NA,28097.060546875,NA,NA,0.6552656888961792,0.1354028731584549,14.751999855041504,NA
United States,USA,1974,NA,NA,NA,NA,5715.05517578125,NA,NA,27691.01953125,NA,NA,0.33392804861068726,0.2290901839733124,14.6899995803833,NA,5715.05517578125,NA,NA,27691.01953125,NA,NA,0.33392804861068726,0.2290901839733124,14.6899995803833,NA
United States,USA,1975,NA,NA,NA,NA,5463.4296875,NA,NA,27362.998046875,NA,NA,0.8148832321166992,0.13709980249404907,14.470000267028809,NA,5463.4296875,NA,NA,27362.998046875,NA,NA,0.8148832321166992,0.13709980249404907,14.470000267028809,NA
United States,USA,1976,NA,NA,NA,NA,5326.3056640625,NA,NA,28564.6328125,NA,NA,0.6042450666427612,0.155331552028656,14.425000190734863,NA,5326.3056640625,NA,NA,28564.6328125,NA,NA,0.6042450666427612,0.155331552028656,14.425000190734863,NA
United States,USA,1977,NA,NA,NA,NA,5382.40771484375,NA,NA,29586.431640625,NA,NA,0.5418320298194885,0.1402614861726761,14.970000267028809,NA,5382.40771484375,NA,NA,29586.431640625,NA,NA,0.5418320298194885,0.1402614861726761,14.970000267028809,NA
United States,USA,1978,NA,NA,NA,NA,5631.31201171875,NA,NA,30895.03515625,NA,NA,0.6110735535621643,0.23388341069221497,14.979000091552734,NA,5631.31201171875,NA,NA,30895.03515625,NA,NA,0.6110735535621643,0.23388341069221497,14.979000091552734,NA
United States,USA,1979,NA,NA,NA,NA,5547.4091796875,NA,NA,31523.40625,NA,NA,0.9408780932426452,0.3063943684101105,15.498000144958496,NA,5547.4091796875,NA,NA,31523.40625,NA,NA,0.9408780932426452,0.3063943684101105,15.498000144958496,NA
United States,USA,1980,NA,NA,NA,NA,5584.6494140625,NA,NA,31142.193359375,NA,NA,0.6663616895675659,0.5858663320541382,15.883000373840332,NA,5584.6494140625,NA,NA,31142.193359375,NA,NA,0.6663616895675659,0.5858663320541382,15.883000373840332,NA
United States,USA,1981,NA,NA,NA,NA,5568.40576171875,NA,NA,31620.63671875,NA,NA,0.3152438700199127,0.8007380962371826,15.758000373840332,NA,5568.40576171875,NA,NA,31620.63671875,NA,NA,0.3152438700199127,0.8007380962371826,15.758000373840332,NA
United States,USA,1982,NA,NA,NA,NA,5590.8115234375,NA,NA,30755.94921875,NA,NA,0.23249074816703796,0.6349084973335266,15.875,NA,5590.8115234375,NA,NA,30755.94921875,NA,NA,0.23249074816703796,0.6349084973335266,15.875,NA
United States,USA,1983,NA,NA,NA,NA,5616.85546875,NA,NA,31872.998046875,NA,NA,0.2413293421268463,0.31645238399505615,15.625,NA,5616.85546875,NA,NA,31872.998046875,NA,NA,0.2413293421268463,0.31645238399505615,15.625,NA
United States,USA,1984,NA,NA,NA,NA,5770.068359375,NA,NA,33884.875,NA,NA,0.3175143301486969,0.6248741745948792,15.623000144958496,NA,5770.068359375,NA,NA,33884.875,NA,NA,0.3175143301486969,0.6248741745948792,15.623000144958496,NA
United States,USA,1985,NA,NA,NA,NA,5799.94091796875,NA,NA,34986.35546875,NA,NA,0.08481258153915405,0.22194162011146543,15.80799961090088,NA,5799.94091796875,NA,NA,34986.35546875,NA,NA,0.08481258153915405,0.22194162011146543,15.80799961090088,NA
United States,USA,1986,NA,NA,NA,NA,5609.49169921875,NA,NA,35864.82421875,NA,NA,0.4263225495815277,0.6757313013076782,15.659000396728516,NA,5609.49169921875,NA,NA,35864.82421875,NA,NA,0.4263225495815277,0.6757313013076782,15.659000396728516,NA
United States,USA,1987,NA,NA,NA,NA,5434.2373046875,NA,NA,36775.296875,NA,NA,0.8196753263473511,1.302414059638977,15.774999618530272,NA,5434.2373046875,NA,NA,36775.296875,NA,NA,0.8196753263473511,1.302414059638977,15.774999618530272,NA
United States,USA,1988,NA,NA,NA,NA,5338.890625,NA,NA,37965.1328125,NA,NA,0.4144229292869568,1.0868074893951416,16.089000701904297,NA,5338.890625,NA,NA,37965.1328125,NA,NA,0.4144229292869568,1.0868074893951416,16.089000701904297,NA
United States,USA,1989,NA,NA,NA,NA,4989.65478515625,NA,NA,38989.4921875,NA,NA,0.9036475419998168,1.343240737915039,16.47599983215332,NA,4989.65478515625,NA,NA,38989.4921875,NA,NA,0.9036475419998168,1.343240737915039,16.47599983215332,NA
United States,USA,1990,NA,NA,NA,NA,4845.2587890625,73.7,NA,39278.59375,NA,NA,1.0051743984222412,1.1945041418075562,16.726999282836914,264.64,4845.2587890625,73.7,NA,39278.59375,NA,NA,1.0051743984222412,1.1945041418075562,16.726999282836914,264.64
United States,USA,1991,NA,NA,NA,NA,4918.28857421875,NA,NA,38715.26171875,NA,NA,0.8000806570053101,0.5610470175743103,16.322999954223633,257.77,4918.28857421875,NA,NA,38715.26171875,NA,NA,0.8000806570053101,0.5610470175743103,16.322999954223633,257.77
United States,USA,1992,NA,NA,NA,NA,4803.560546875,NA,NA,39526.97265625,NA,NA,0.9013351798057556,0.464853972196579,15.930999755859377,251.07,4803.560546875,NA,NA,39526.97265625,NA,NA,0.9013351798057556,0.464853972196579,15.930999755859377,251.07
United States,USA,1993,NA,NA,NA,NA,4617.185546875,NA,NA,40082.60546875,NA,NA,1.207250714302063,0.732369601726532,15.470999717712402,250.95,4617.185546875,NA,NA,40082.60546875,NA,NA,1.207250714302063,0.732369601726532,15.470999717712402,250.95
United States,USA,1994,NA,NA,NA,NA,4506.61767578125,NA,NA,41189.23828125,NA,NA,1.2348989248275757,0.7676435708999634,15.093000411987305,247.16,4506.61767578125,NA,NA,41189.23828125,NA,NA,1.2348989248275757,0.7676435708999634,15.093000411987305,247.16
United States,USA,1995,NA,NA,NA,NA,4460.72998046875,76,0.30500001,41794.19140625,NA,NA,1.4406232833862305,0.9042181968688964,14.711000442504885,244.21,4460.72998046875,76,0.30500001,41794.19140625,NA,NA,1.4406232833862305,0.9042181968688964,14.711000442504885,244.21
United States,USA,1996,NA,NA,NA,NA,4443.333984375,NA,NA,42869.24609375,NA,NA,1.2760862112045288,1.2096930742263794,14.512999534606934,238.71,4443.333984375,NA,NA,42869.24609375,NA,NA,1.2760862112045288,1.2096930742263794,14.512999534606934,238.71
